Datetime,Attendence,Place in Quarter,W1,W2,W3,W4,W5,W6,W7,W8
2015-07-25 17:30:00,9,4,0,82.94,67.44,11.4,0.00,FEW,M,M
2015-08-11 08:30:00,39,4,0,73.04,73.41,6.8,0.00,FEW,FEW,M
2015-10-21 14:30:00,80,1,0.37037037037037035,73.04,55.01,13.7,0.00,FEW,SCT,BKN
2016-04-05 12:30:00,75,3,0.0958904109589041,39.92,29.95,8.0,0.00,FEW,FEW,M
2015-09-08 13:30:00,28,0,0,73.04,93.52,11.4,0.02,FEW,BKN,OVC
2015-08-20 07:30:00,61,0,0,59.00,83.34,14.8,0.00,OVC,M,M
2015-07-27 13:00:00,15,4,0,87.08,40.30,11.4,0.00,FEW,SCT,M
2015-12-05 21:00:00,1,1,0.9259259259259259,32.00,95.73,9.1,0.00,OVC,M,M
2016-03-13 12:30:00,29,2,0.9324324324324325,44.96,96.63,11.4,0.04,OVC,M,M
2015-11-30 11:00:00,72,1,0.8641975308641975,41.00,75.88,11.4,0.00,BKN,M,M
2015-04-25 17:00:00,98,3,0.35135135135135137,44.96,76.25,17.1,0.00,FEW,BKN,OVC
2015-11-16 09:30:00,38,1,0.691358024691358,55.94,45.26,12.5,0.00,SCT,SCT,M
2016-04-29 09:00:00,32,3,0.4246575342465753,44.96,79.54,4.6,0.00,BKN,OVC,M
2016-02-21 08:30:00,27,2,0.6486486486486487,39.92,76.32,12.5,0.00,BKN,BKN,BKN
2015-08-03 14:30:00,26,4,0,80.96,30.33,12.5,0.00,FEW,M,M
2016-04-13 23:00:00,2,3,0.2054794520547945,42.08,70.20,3.4,0.00,CLR,M,M
2015-04-01 15:00:00,72,3,0.02702702702702703,71.96,26.76,19.4,0.00,SCT,SCT,M
2015-10-19 19:30:00,99,1,0.345679012345679,66.92,33.19,18.2,0.00,BKN,BKN,M
2016-02-12 06:00:00,5,2,0.527027027027027,19.04,61.72,11.4,0.00,OVC,M,M
2015-10-01 22:00:00,12,1,0.12345679012345678,53.96,64.03,20.5,0.00,SCT,M,M
2015-10-02 13:30:00,72,1,0.13580246913580246,57.92,53.20,21.7,0.00,FEW,BKN,M
2015-11-04 08:00:00,50,1,0.5432098765432098,55.94,100.00,6.8,0.00,OVC,M,M
2015-05-03 22:00:00,3,3,0.4594594594594595,62.06,74.75,10.3,0.00,FEW,FEW,SCT
2015-10-13 22:30:00,12,1,0.2716049382716049,53.06,68.50,8.0,0.00,FEW,M,M
2015-12-26 12:30:00,7,0,0,42.08,91.98,8.0,0.02,OVC,M,M
2016-04-11 16:00:00,111,3,0.1780821917808219,50.00,35.98,20.5,0.00,FEW,FEW,SCT
2015-07-08 14:30:00,32,4,0,66.02,62.96,6.8,0.00,FEW,SCT,BKN
2015-05-05 10:30:00,54,3,0.4864864864864865,50.00,100.00,6.8,0.00,OVC,M,M
2016-01-09 16:30:00,79,2,0.06756756756756757,32.00,100.00,6.8,0.00,VV ,M,M
2015-07-21 18:30:00,88,4,0,78.08,43.26,6.8,0.00,SCT,SCT,M
2016-01-03 11:00:00,34,0,0,28.94,68.68,14.8,0.00,OVC,M,M
2015-07-27 09:30:00,13,4,0,80.96,69.32,10.3,0.00,FEW,FEW,M
2016-01-26 08:00:00,47,2,0.2972972972972973,30.92,78.35,17.1,0.00,OVC,M,M
2016-03-13 08:00:00,10,2,0.9324324324324325,48.02,89.08,13.7,0.00,FEW,OVC,M
2015-11-18 17:30:00,189,1,0.7160493827160493,55.04,63.72,16.0,0.00,BKN,BKN,M
2015-05-13 06:00:00,63,3,0.5945945945945946,42.98,70.30,10.3,0.00,FEW,M,M
2016-03-09 11:00:00,68,2,0.8783783783783784,62.06,80.34,12.5,0.00,BKN,OVC,M
2015-10-10 17:00:00,65,1,0.2345679012345679,62.96,48.00,9.1,0.00,BKN,M,M
2015-10-14 12:00:00,56,1,0.2839506172839506,57.92,45.58,6.8,0.00,CLR,M,M
2016-02-25 20:30:00,100,2,0.7027027027027027,32.00,51.15,16.0,0.00,OVC,M,M
2016-01-14 06:30:00,34,2,0.13513513513513514,30.02,81.27,3.4,0.00,OVC,M,M
2015-06-12 18:00:00,57,0,0,57.92,90.11,9.1,0.00,OVC,M,M
2015-05-22 12:00:00,68,3,0.7162162162162162,64.04,28.73,9.1,0.00,CLR,M,M
2015-10-22 22:00:00,53,1,0.38271604938271603,51.98,74.29,5.7,0.00,FEW,SCT,M
2015-07-29 19:30:00,60,4,0,80.06,37.69,18.2,0.00,FEW,M,M
2015-06-25 09:30:00,13,4,0,71.96,84.16,0.0,0.00,SCT,BKN,BKN
2015-09-01 12:00:00,31,0,0,87.08,60.88,11.4,0.00,SCT,SCT,M
2015-11-25 14:30:00,47,1,0.8024691358024691,44.96,70.52,17.1,0.00,OVC,M,M
2015-11-10 07:00:00,54,1,0.6172839506172839,39.92,82.60,3.4,0.00,FEW,FEW,M
2015-05-18 09:00:00,100,3,0.6621621621621622,71.06,75.57,13.7,0.00,SCT,BKN,BKN
2016-02-07 21:30:00,19,2,0.4594594594594595,33.98,75.20,8.0,0.00,FEW,M,M
2016-04-26 09:30:00,53,3,0.3835616438356164,44.96,85.90,12.5,0.00,OVC,M,M
2015-12-04 11:00:00,44,1,0.9135802469135802,42.08,72.78,10.3,0.00,CLR,M,M
2016-01-20 19:00:00,110,2,0.21621621621621623,15.98,84.06,4.6,0.00,FEW,FEW,M
2015-08-02 08:00:00,3,4,0,80.06,59.99,16.0,0.00,FEW,SCT,M
2015-07-08 10:00:00,16,4,0,64.04,67.46,9.1,0.00,FEW,BKN,OVC
2015-08-25 07:30:00,72,0,0,60.08,64.35,9.1,0.00,SCT,SCT,M
2016-03-04 15:30:00,81,2,0.8108108108108109,37.94,47.89,5.7,0.00,SCT,SCT,SCT
2016-04-09 18:30:00,58,3,0.1506849315068493,33.08,48.98,13.7,0.00,SCT,M,M
2015-07-12 09:00:00,11,4,0,73.04,75.75,0.0,0.00,BKN,M,M
2015-10-09 10:00:00,62,1,0.2222222222222222,57.02,68.95,13.7,0.00,BKN,BKN,OVC
2015-09-02 10:00:00,14,0,0,84.02,62.77,5.7,0.00,FEW,M,M
2015-05-02 13:30:00,46,3,0.44594594594594594,73.94,24.16,11.4,0.00,FEW,FEW,M
2015-10-20 10:00:00,42,1,0.35802469135802467,64.94,36.83,11.4,0.00,BKN,BKN,M
2016-01-28 21:00:00,95,2,0.32432432432432434,30.02,55.42,17.1,0.00,OVC,M,M
2015-07-09 06:30:00,24,4,0,59.00,96.20,10.3,0.00,OVC,M,M
2016-01-22 18:30:00,77,2,0.24324324324324326,26.96,84.80,11.4,0.09,BKN,OVC,M
2015-09-06 15:00:00,15,0,0,91.04,40.90,12.5,0.00,FEW,M,M
2015-04-08 19:00:00,125,3,0.12162162162162163,39.92,92.56,8.0,0.00,OVC,M,M
2016-01-07 21:30:00,68,2,0.04054054054054054,37.94,72.87,6.8,0.00,OVC,M,M
2015-07-22 07:30:00,17,4,0,71.06,63.18,0.0,0.00,FEW,BKN,M
2015-11-19 16:30:00,83,1,0.7283950617283951,39.92,39.17,23.9,0.00,FEW,M,M
2016-04-15 22:00:00,3,3,0.2328767123287671,48.92,58.61,5.7,0.00,CLR,M,M
2016-02-26 06:00:00,10,2,0.7162162162162162,26.06,59.81,4.6,0.00,FEW,FEW,SCT
2015-04-27 10:30:00,54,3,0.3783783783783784,51.08,47.85,13.7,0.00,BKN,BKN,M
2016-01-31 19:30:00,59,2,0.36486486486486486,37.04,88.57,11.4,0.00,FEW,SCT,BKN
2015-11-25 10:00:00,33,1,0.8024691358024691,44.06,59.64,13.7,0.00,FEW,BKN,M
2016-04-28 12:00:00,72,3,0.410958904109589,46.04,85.97,9.1,0.00,OVC,M,M
2015-06-12 13:30:00,35,0,0,60.08,92.56,11.4,0.00,OVC,M,M
2015-06-23 12:30:00,39,4,0,77.00,41.69,6.8,0.00,FEW,M,M
2016-04-24 16:00:00,44,3,0.3561643835616438,77.00,41.69,11.4,0.00,FEW,FEW,SCT
2015-04-26 14:00:00,32,3,0.36486486486486486,55.94,31.41,18.2,0.00,FEW,M,M
2015-06-16 06:00:00,4,0,0,64.94,75.51,13.7,0.00,FEW,BKN,M
2015-06-28 09:00:00,9,4,0,73.04,41.07,3.4,0.00,FEW,BKN,M
2015-04-03 08:30:00,43,3,0.05405405405405406,50.00,42.39,8.0,0.00,OVC,M,M
2016-03-04 18:00:00,97,2,0.8108108108108109,33.08,66.11,11.4,0.00,BKN,OVC,M
2016-02-16 08:30:00,36,2,0.581081081081081,26.96,78.00,0.0,0.00,FEW,OVC,M
2016-01-29 06:30:00,24,2,0.33783783783783783,19.94,67.58,8.0,0.00,FEW,M,M
2015-10-17 21:00:00,2,1,0.32098765432098764,39.92,59.50,3.4,0.00,FEW,M,M
2015-11-11 15:30:00,101,1,0.6296296296296297,62.06,53.44,17.1,0.00,BKN,OVC,M
2015-08-07 19:30:00,27,4,0,78.08,51.91,6.8,0.00,SCT,BKN,BKN
2015-05-02 20:30:00,28,3,0.44594594594594594,69.08,29.52,6.8,0.00,BKN,M,M
2015-12-09 18:30:00,74,1,0.9753086419753086,44.96,79.54,4.6,0.00,BKN,M,M
2016-01-17 21:30:00,14,2,0.17567567567567569,-0.04,62.12,11.4,0.00,CLR,M,M
2015-10-25 15:00:00,79,1,0.41975308641975306,62.06,33.60,0.0,0.00,FEW,FEW,M
2015-06-02 07:30:00,23,3,0.8648648648648649,53.06,68.50,0.0,0.00,FEW,M,M
2016-01-14 07:30:00,38,2,0.13513513513513514,30.02,81.27,4.6,0.00,FEW,BKN,OVC
2016-04-21 11:30:00,68,3,0.3150684931506849,66.02,60.51,5.7,0.00,BKN,BKN,OVC
2015-12-19 12:00:00,13,0,0,28.94,48.69,14.8,0.00,SCT,M,M
2015-04-16 16:00:00,71,3,0.22972972972972974,64.04,44.64,0.0,0.00,FEW,SCT,M
2015-07-09 18:00:00,101,4,0,71.06,58.82,10.3,0.00,FEW,FEW,M
2016-01-04 10:00:00,71,2,0.0,28.04,74.61,9.1,0.00,FEW,BKN,OVC
2015-04-08 07:30:00,38,3,0.12162162162162163,42.08,95.92,6.8,0.00,OVC,M,M
2016-02-03 22:30:00,26,2,0.40540540540540543,28.04,77.50,11.4,0.00,OVC,M,M
2016-02-05 13:30:00,70,2,0.43243243243243246,33.08,55.89,9.1,0.00,FEW,BKN,M
2015-11-19 09:30:00,30,1,0.7283950617283951,39.92,54.81,25.1,0.00,FEW,M,M
2015-10-09 11:30:00,64,1,0.2222222222222222,57.92,66.75,14.8,0.00,BKN,OVC,M
2016-03-28 06:30:00,13,0,0,42.08,78.74,13.7,0.00,BKN,OVC,M
2016-04-12 18:30:00,105,3,0.1917808219178082,41.00,42.51,12.5,0.00,CLR,M,M
2015-10-11 15:00:00,36,1,0.24691358024691357,78.08,40.23,18.2,0.00,FEW,M,M
2016-02-26 18:30:00,55,2,0.7162162162162162,32.00,65.97,8.0,0.00,OVC,M,M
2015-04-26 18:30:00,42,3,0.36486486486486486,48.92,38.89,13.7,0.00,FEW,M,M
2015-05-29 13:00:00,25,3,0.8108108108108109,78.98,62.16,14.8,0.00,FEW,SCT,BKN
2015-12-09 13:30:00,41,1,0.9753086419753086,51.98,61.15,10.3,0.00,FEW,M,M
2015-10-15 08:00:00,37,1,0.2962962962962963,51.98,58.62,13.7,0.00,BKN,BKN,M
2015-05-08 14:30:00,91,3,0.527027027027027,80.96,50.68,8.0,0.00,SCT,BKN,BKN
2015-11-05 06:00:00,6,1,0.5555555555555556,60.98,89.65,9.1,0.00,OVC,M,M
2016-04-22 16:30:00,117,3,0.3287671232876712,50.00,63.08,16.0,0.00,CLR,M,M
2015-12-05 13:00:00,29,1,0.9259259259259259,44.96,57.63,9.1,0.00,SCT,M,M
2016-04-06 20:30:00,130,3,0.1095890410958904,46.04,92.75,10.3,0.00,OVC,M,M
2015-04-23 20:30:00,114,3,0.32432432432432434,41.00,54.97,9.1,0.00,CLR,M,M
2016-02-08 10:00:00,44,2,0.47297297297297297,28.94,74.70,13.7,0.00,OVC,M,M
2015-04-24 08:30:00,51,3,0.33783783783783783,48.02,37.03,3.4,0.00,BKN,M,M
2015-10-17 09:30:00,48,1,0.32098765432098764,42.08,42.69,9.1,0.00,FEW,SCT,M
2016-04-20 20:30:00,108,3,0.3013698630136986,57.92,90.11,6.8,0.17,FEW,SCT,OVC
2015-07-03 11:00:00,30,4,0,73.04,51.18,5.7,0.00,SCT,SCT,OVC
2016-04-29 17:00:00,124,3,0.4246575342465753,46.94,73.79,10.3,0.00,BKN,BKN,M
2015-04-20 08:30:00,51,3,0.28378378378378377,48.92,89.73,20.5,0.00,OVC,M,M
2016-02-19 12:00:00,87,2,0.6216216216216216,59.00,47.39,42.2,0.00,FEW,FEW,M
2016-04-05 17:30:00,168,3,0.0958904109589041,44.06,50.73,14.8,0.00,OVC,M,M
2015-07-07 08:00:00,19,4,0,59.00,77.49,19.4,0.00,FEW,OVC,M
2015-11-12 21:30:00,80,1,0.6419753086419753,42.98,57.35,26.2,0.00,OVC,M,M
2016-04-21 15:00:00,83,3,0.3150684931506849,68.00,45.26,8.0,0.00,FEW,SCT,BKN
2015-04-01 07:00:00,53,3,0.02702702702702703,42.98,79.38,0.0,0.00,CLR,M,M
2016-01-02 09:30:00,33,0,0,24.08,77.14,10.3,0.00,CLR,M,M
2015-09-09 11:00:00,17,0,0,73.04,53.24,10.3,0.00,BKN,M,M
2016-04-14 07:00:00,36,3,0.2191780821917808,42.98,57.35,6.8,0.00,FEW,M,M
2015-11-30 19:00:00,108,1,0.8641975308641975,44.06,70.42,18.2,0.01,OVC,M,M
2015-12-28 06:30:00,25,0,0,32.00,78.45,20.5,0.01,OVC,M,M
2015-06-30 11:30:00,23,4,0,71.96,68.35,11.4,0.00,SCT,M,M
2016-01-17 12:30:00,54,2,0.17567567567567569,3.92,56.95,13.7,0.00,SCT,M,M
2015-09-13 14:00:00,31,0,0,66.92,41.81,9.1,0.00,SCT,M,M
2016-01-15 13:00:00,70,2,0.14864864864864866,35.96,78.79,10.3,0.00,BKN,OVC,M
2015-07-23 19:30:00,87,4,0,78.98,46.93,9.1,0.00,FEW,M,M
2015-08-29 10:00:00,26,0,0,66.92,90.46,5.7,0.00,FEW,OVC,M
2016-02-01 08:00:00,70,2,0.3783783783783784,32.00,92.29,0.0,0.00,BKN,BKN,M
2015-06-09 18:30:00,71,3,0.9594594594594594,84.02,41.15,10.3,0.00,FEW,SCT,M
2015-08-17 10:30:00,18,0,0,84.02,58.65,9.1,0.00,SCT,SCT,M
2015-05-06 18:30:00,106,3,0.5,64.94,70.28,6.8,0.00,FEW,FEW,BKN
2015-10-09 18:30:00,66,1,0.2222222222222222,55.04,68.73,8.0,0.00,BKN,M,M
2016-04-15 10:30:00,52,3,0.2328767123287671,59.00,37.46,5.7,0.00,FEW,M,M
2015-07-29 06:00:00,7,4,0,75.92,84.92,8.0,0.00,FEW,SCT,BKN
2016-02-05 07:00:00,23,2,0.43243243243243246,28.94,84.93,10.3,0.00,OVC,M,M
2015-09-18 15:30:00,159,0,0,73.94,87.45,4.6,0.00,BKN,OVC,M
2015-07-17 19:00:00,46,4,0,82.04,66.93,3.4,0.00,FEW,FEW,SCT
2015-11-20 09:00:00,42,1,0.7407407407407407,37.04,38.38,13.7,0.00,FEW,SCT,M
2016-01-15 16:00:00,146,2,0.14864864864864866,32.00,92.29,14.8,0.00,OVC,M,M
2015-11-06 15:30:00,124,1,0.5679012345679012,48.02,70.86,17.1,0.00,OVC,M,M
2016-04-07 15:00:00,87,3,0.1232876712328767,39.02,61.63,20.5,0.00,BKN,OVC,M
2016-02-10 15:00:00,67,2,0.5,17.06,50.79,12.5,0.00,SCT,SCT,M
2015-04-27 22:00:00,63,3,0.3783783783783784,42.08,70.20,5.7,0.00,FEW,M,M
2015-08-09 12:30:00,18,4,0,77.00,68.90,5.7,0.00,FEW,BKN,BKN
2016-03-28 10:00:00,47,0,0,44.06,70.42,9.1,0.00,OVC,M,M
2015-04-19 12:00:00,32,3,0.2702702702702703,66.02,35.47,10.3,0.00,SCT,BKN,BKN
2015-04-23 09:00:00,43,3,0.32432432432432434,44.96,36.52,12.5,0.00,FEW,M,M
2015-10-05 21:30:00,62,1,0.1728395061728395,57.92,90.11,5.7,0.00,OVC,M,M
2015-06-21 09:00:00,11,0,0,75.02,75.93,9.1,0.00,BKN,BKN,M
2015-05-01 13:30:00,63,3,0.43243243243243246,64.94,36.83,4.6,0.00,FEW,BKN,M
2015-04-14 10:00:00,58,3,0.20270270270270271,62.06,21.22,5.7,0.00,BKN,M,M
2015-06-17 14:00:00,35,0,0,69.08,78.33,3.4,0.00,BKN,M,M
2016-01-03 15:30:00,98,0,0,28.04,71.26,12.5,0.00,OVC,M,M
2016-01-26 16:00:00,123,2,0.2972972972972973,28.04,65.47,11.4,0.00,BKN,OVC,M
2015-04-22 16:30:00,112,3,0.3108108108108108,44.06,43.02,20.5,0.00,BKN,BKN,M
2015-10-29 10:00:00,39,1,0.4691358024691358,42.08,75.98,19.4,0.00,BKN,M,M
2015-10-07 20:30:00,126,1,0.19753086419753085,57.02,83.21,8.0,0.00,FEW,SCT,M
2015-06-29 19:00:00,102,4,0,69.08,83.98,3.4,0.00,FEW,SCT,BKN
2015-11-06 18:00:00,98,1,0.5679012345679012,46.94,65.43,18.2,0.00,OVC,M,M
2015-05-15 12:30:00,59,3,0.6216216216216216,69.08,80.86,12.5,0.00,BKN,OVC,M
2015-10-22 14:00:00,89,1,0.38271604938271603,62.06,49.55,8.0,0.00,FEW,FEW,SCT
2015-10-25 08:00:00,17,1,0.41975308641975306,46.94,79.70,4.6,0.00,FEW,M,M
2015-06-08 13:00:00,43,3,0.9459459459459459,82.04,45.60,20.5,0.00,FEW,SCT,SCT
2015-09-01 07:30:00,12,0,0,73.04,93.52,3.4,0.00,FEW,M,M
2016-04-20 09:30:00,64,3,0.3013698630136986,60.98,45.74,6.8,0.00,SCT,OVC,M
2015-12-28 13:00:00,5,0,0,33.08,91.66,20.5,0.15,BKN,OVC,M
2015-07-16 17:30:00,117,4,0,69.98,90.02,0.0,0.12,SCT,BKN,OVC
2016-02-05 16:30:00,115,2,0.43243243243243246,30.92,63.36,11.4,0.00,FEW,OVC,M
2015-11-08 19:30:00,56,1,0.5925925925925926,39.92,64.54,6.8,0.00,CLR,M,M
2015-09-15 15:30:00,52,0,0,82.04,32.84,17.1,0.00,FEW,M,M
2015-09-25 18:00:00,118,1,0.04938271604938271,64.94,90.39,11.4,0.00,FEW,FEW,BKN
2016-04-02 19:00:00,64,3,0.0547945205479452,33.08,41.17,19.4,0.00,FEW,M,M
2015-08-02 16:00:00,38,4,0,89.06,51.83,22.8,0.00,FEW,FEW,M
2016-01-09 19:30:00,45,2,0.06756756756756757,32.00,92.29,16.0,0.00,BKN,BKN,OVC
2016-01-11 08:30:00,57,2,0.0945945945945946,1.94,71.75,4.6,0.00,FEW,FEW,SCT
2016-02-11 17:30:00,121,2,0.5135135135135135,17.96,51.36,5.7,0.00,FEW,FEW,SCT
2015-09-18 06:30:00,11,0,0,66.92,93.35,12.5,0.00,FEW,SCT,BKN
2016-02-15 22:30:00,25,2,0.5675675675675675,26.06,80.96,4.6,0.02,OVC,M,M
2015-06-06 20:00:00,41,3,0.918918918918919,60.08,64.35,6.8,0.00,BKN,M,M
2015-10-08 20:00:00,157,1,0.20987654320987653,66.92,84.38,6.8,0.05,BKN,OVC,M
2015-07-24 06:30:00,13,4,0,69.08,80.86,0.0,0.00,FEW,M,M
2015-06-19 11:30:00,16,0,0,64.04,64.84,10.3,0.00,SCT,BKN,M
2015-11-15 12:30:00,25,1,0.6790123456790124,62.96,32.55,16.0,0.00,FEW,M,M
2016-02-26 14:00:00,45,2,0.7162162162162162,32.00,58.37,11.4,0.00,OVC,M,M
2015-12-14 12:00:00,24,0,0,48.02,89.08,21.7,0.02,SCT,SCT,OVC
2015-05-28 07:00:00,111,3,0.7972972972972973,66.02,69.94,0.0,0.00,FEW,M,M
2016-02-13 11:30:00,63,2,0.5405405405405406,12.92,39.67,9.1,0.00,FEW,M,M
2015-12-10 09:00:00,29,1,0.9876543209876543,53.06,58.77,19.4,0.00,BKN,OVC,M
2016-01-02 17:00:00,46,0,0,30.02,74.81,17.1,0.00,CLR,M,M
2015-07-02 17:00:00,89,4,0,64.94,62.83,12.5,0.00,SCT,M,M
2015-09-24 12:30:00,81,1,0.037037037037037035,73.94,55.49,5.7,0.00,SCT,BKN,M
2015-08-26 12:30:00,22,0,0,64.04,62.71,6.8,0.00,OVC,M,M
2016-03-14 17:30:00,130,2,0.9459459459459459,51.98,76.88,9.1,0.00,OVC,M,M
2015-12-02 23:00:00,1,1,0.8888888888888888,30.92,81.95,9.1,0.00,FEW,M,M
2015-07-26 15:00:00,26,4,0,80.06,66.70,10.3,0.00,SCT,BKN,OVC
2016-04-24 08:00:00,13,3,0.3561643835616438,57.02,66.65,11.4,0.00,FEW,SCT,M
2015-09-20 12:00:00,76,0,0,69.08,46.99,5.7,0.00,SCT,BKN,M
2015-11-13 21:30:00,21,1,0.654320987654321,33.98,69.28,5.7,0.00,CLR,M,M
2016-04-28 11:00:00,84,3,0.410958904109589,44.96,85.90,12.5,0.00,OVC,M,M
2015-08-24 10:30:00,18,0,0,69.08,45.12,17.1,0.00,FEW,M,M
2015-10-14 11:30:00,65,1,0.2839506172839506,55.94,46.91,5.7,0.00,CLR,M,M
2016-01-12 20:30:00,100,2,0.10810810810810811,5.00,62.31,12.5,0.00,CLR,M,M
2015-04-30 17:00:00,139,3,0.4189189189189189,48.92,56.14,13.7,0.00,FEW,FEW,M
2016-03-12 20:00:00,46,2,0.918918918918919,48.92,79.86,4.6,0.00,BKN,BKN,OVC
2015-08-28 06:30:00,47,0,0,60.98,83.47,0.0,0.00,BKN,BKN,M
2016-02-12 11:00:00,62,2,0.527027027027027,21.02,56.73,18.2,0.00,BKN,M,M
2015-06-24 20:00:00,49,4,0,71.06,70.47,4.6,0.00,SCT,BKN,BKN
2015-11-09 22:30:00,20,1,0.6049382716049383,42.08,72.78,3.4,0.00,BKN,M,M
2015-04-10 09:30:00,44,3,0.14864864864864866,46.94,65.43,16.0,0.00,FEW,M,M
2015-07-15 19:30:00,60,4,0,66.92,46.98,8.0,0.00,FEW,SCT,OVC
2015-04-17 08:30:00,43,3,0.24324324324324326,64.94,56.08,6.8,0.00,FEW,M,M
2016-01-21 17:30:00,149,2,0.22972972972972974,24.98,71.47,6.8,0.00,FEW,BKN,M
2015-11-15 08:00:00,15,1,0.6790123456790124,50.00,52.02,10.3,0.00,FEW,M,M
2015-07-14 09:30:00,20,4,0,77.00,64.30,16.0,0.00,SCT,BKN,BKN
2015-06-06 11:30:00,37,3,0.918918918918919,68.00,56.51,9.1,0.00,FEW,SCT,M
2015-11-21 15:30:00,54,1,0.7530864197530864,28.04,88.12,20.5,0.00,BKN,BKN,OVC
2016-04-10 12:00:00,41,3,0.1643835616438356,44.06,70.42,20.5,0.00,OVC,M,M
2015-09-11 17:30:00,27,0,0,62.06,59.99,13.7,0.00,FEW,BKN,M
2016-02-12 16:30:00,138,2,0.527027027027027,19.04,37.11,26.2,0.00,FEW,M,M
2015-07-25 14:30:00,35,4,0,89.96,53.91,12.5,0.00,SCT,M,M
2016-03-11 14:00:00,67,2,0.9054054054054054,53.96,44.95,4.6,0.00,SCT,M,M
2015-09-04 10:30:00,16,0,0,75.92,71.42,3.4,0.00,FEW,FEW,M
2015-04-11 21:00:00,10,3,0.16216216216216217,51.98,40.88,6.8,0.00,CLR,M,M
2015-06-22 15:00:00,22,4,0,78.98,79.12,22.8,0.00,SCT,SCT,BKN
2015-04-25 10:30:00,64,3,0.35135135135135137,42.98,85.79,11.4,0.02,SCT,BKN,OVC
2015-12-14 09:30:00,13,0,0,50.00,82.73,13.7,0.01,FEW,BKN,OVC
2016-03-14 12:00:00,59,2,0.9459459459459459,50.00,82.73,3.4,0.00,OVC,M,M
2015-11-28 10:30:00,25,1,0.8395061728395061,37.04,66.60,13.7,0.00,SCT,BKN,OVC
2015-06-15 18:30:00,51,0,0,71.60,94.06,6.8,0.00,SCT,BKN,OVC
2015-09-10 15:30:00,37,0,0,66.02,81.15,3.4,0.01,FEW,SCT,BKN
2016-01-05 23:00:00,1,2,0.013513513513513514,24.98,77.82,6.8,0.00,FEW,M,M
2015-11-01 09:30:00,42,1,0.5061728395061729,55.94,52.91,16.0,0.00,FEW,FEW,M
2016-03-18 09:30:00,25,0,0,39.02,66.85,9.1,0.00,SCT,SCT,M
2015-04-12 17:30:00,58,3,0.17567567567567569,64.04,35.15,12.5,0.00,BKN,OVC,M
2015-12-01 16:00:00,106,1,0.8765432098765432,41.00,67.09,6.8,0.00,BKN,BKN,M
2015-06-09 07:00:00,22,3,0.9594594594594594,64.04,74.94,4.6,0.00,OVC,M,M
2016-01-11 09:00:00,57,2,0.0945945945945946,3.92,72.61,3.4,0.00,FEW,BKN,BKN
2015-10-19 13:00:00,57,1,0.345679012345679,69.08,27.29,23.9,0.00,BKN,M,M
2015-06-13 18:00:00,10,0,0,73.04,73.41,5.7,0.00,FEW,SCT,BKN
2015-12-22 07:30:00,8,0,0,37.04,92.46,8.0,0.00,OVC,M,M
2015-07-07 16:00:00,45,4,0,64.94,52.06,17.1,0.00,FEW,FEW,M
2016-03-14 15:00:00,68,2,0.9459459459459459,53.06,76.98,3.4,0.00,OVC,M,M
2015-10-24 08:30:00,31,1,0.4074074074074074,66.02,89.86,12.5,0.03,BKN,BKN,OVC
2016-01-08 17:00:00,133,2,0.05405405405405406,39.92,100.00,3.4,0.00,OVC,M,M
2016-01-21 21:00:00,67,2,0.22972972972972974,17.96,88.27,0.0,0.00,FEW,SCT,M
2015-11-09 15:30:00,88,1,0.6049382716049383,51.98,40.88,9.1,0.00,CLR,M,M
2015-10-03 09:30:00,67,1,0.14814814814814814,51.98,61.15,18.2,0.00,FEW,SCT,OVC
2015-07-15 14:00:00,21,4,0,73.94,46.17,6.8,0.00,FEW,BKN,M
2016-03-06 08:30:00,23,2,0.8378378378378378,37.04,72.24,17.1,0.00,BKN,M,M
2016-04-10 08:30:00,21,3,0.1643835616438356,35.96,72.66,14.8,0.02,FEW,BKN,BKN
2015-09-01 09:00:00,12,0,0,78.98,79.12,3.4,0.00,FEW,M,M
2016-01-29 19:00:00,89,2,0.33783783783783783,32.00,63.51,14.8,0.00,BKN,BKN,M
2016-04-21 07:00:00,32,3,0.3150684931506849,57.92,96.81,4.6,0.00,OVC,M,M
2015-07-08 17:30:00,111,4,0,64.04,69.72,8.0,0.00,SCT,BKN,OVC
2015-04-16 20:30:00,150,3,0.22972972972972974,51.98,66.04,8.0,0.00,SCT,M,M
2015-09-09 19:00:00,39,0,0,69.08,48.60,5.7,0.00,FEW,M,M
2015-05-07 11:00:00,82,3,0.5135135135135135,80.06,40.54,18.2,0.00,FEW,SCT,M
2016-03-15 06:30:00,11,2,0.9594594594594594,48.02,92.81,9.1,0.00,OVC,M,M
2015-10-01 06:00:00,20,1,0.12345679012345678,53.96,64.03,12.5,0.00,BKN,M,M
2015-10-24 21:00:00,3,1,0.4074074074074074,51.98,68.86,11.4,0.00,OVC,M,M
2015-04-07 13:30:00,74,3,0.10810810810810811,41.00,88.76,12.5,0.00,OVC,M,M
2016-02-01 16:00:00,90,2,0.3783783783783784,41.00,64.68,5.7,0.00,FEW,SCT,M
2015-10-11 11:30:00,40,1,0.24691358024691357,69.98,49.07,12.5,0.00,FEW,M,M
2015-05-31 07:30:00,46,3,0.8378378378378378,44.96,82.38,13.7,0.00,OVC,M,M
2016-04-07 23:00:00,1,3,0.1232876712328767,37.94,54.51,11.4,0.00,BKN,M,M
